CMDLINE C:\ProgramData\miniconda3\envs\fairseq\python.exe scripts/animal2vec_manifest.py D:\Data\MeerKAT\MeerKAT_10s_2024-06-12 --dest D:\Data\MeerKAT\MeerKAT_10s_2024-06-12\manifest --ext wav --valid-percent 0.2 --n-split 5
MEM 144.113281 1758234139.0235
MEM 144.113281 1758234139.1247
MEM 144.113281 1758234139.2265
MEM 144.113281 1758234139.3360
MEM 144.113281 1758234139.4473
MEM 144.113281 1758234139.5585
MEM 144.113281 1758234139.6696
MEM 144.113281 1758234139.7751
MEM 144.113281 1758234139.8852
MEM 144.113281 1758234139.9958
MEM 144.113281 1758234140.1074
MEM 144.113281 1758234140.2182
MEM 144.113281 1758234140.3236
MEM 144.113281 1758234140.4253
MEM 144.113281 1758234140.5254
MEM 144.113281 1758234140.6261
MEM 144.113281 1758234140.7328
MEM 144.113281 1758234140.8367
MEM 144.117188 1758234140.9379
MEM 144.117188 1758234141.0426
MEM 144.117188 1758234141.1573
MEM 144.117188 1758234141.2589
MEM 144.117188 1758234141.3741
MEM 144.117188 1758234141.4750
MEM 144.117188 1758234141.5764
MEM 144.117188 1758234141.6914
MEM 144.117188 1758234141.8060
MEM 144.117188 1758234141.9210
MEM 144.117188 1758234142.0244
MEM 144.117188 1758234142.1246
MEM 144.117188 1758234142.2264
MEM 144.117188 1758234142.3401
MEM 144.117188 1758234142.4418
MEM 144.117188 1758234142.5434
MEM 144.117188 1758234142.6449
MEM 144.117188 1758234142.7469
MEM 144.117188 1758234142.8581
MEM 144.117188 1758234142.9590
MEM 144.117188 1758234143.0605
MEM 144.117188 1758234143.1747
MEM 144.117188 1758234143.2754
MEM 144.117188 1758234143.3811
MEM 144.117188 1758234143.4906
MEM 144.117188 1758234143.5915
MEM 144.117188 1758234143.6919
MEM 144.117188 1758234143.7934
MEM 144.117188 1758234143.8944
MEM 144.117188 1758234144.0073
MEM 144.117188 1758234144.1188
MEM 144.117188 1758234144.2240
MEM 144.117188 1758234144.3268
MEM 144.117188 1758234144.4399
MEM 144.117188 1758234144.5414
MEM 144.117188 1758234144.6415
MEM 144.117188 1758234144.7416
MEM 144.117188 1758234144.8464
MEM 144.117188 1758234144.9595
MEM 144.117188 1758234145.0599
